"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Jamiro","Monteiro","Jamiro Monteiro","PHI",2019,2207,"CAM",50,21,23.5855151941919,0.32,4,6.756,-0.731530342130179,-2.75579646802339,37,17.5725354056503,7,4.66286513327169,2.33713486672831,11.4186616012951,2.36551529020399,4.28506305727242,0.135115929360468,0.126023381980316,-0.0551159293604678,0.0631658072088733,569,"PHI",2207,"CAM",2.17489805165383,0.913457181694608,0.173991844132306,0.293863371513478,-0.0318200783164917,-0.119871527381171,1.60942455822383,0.304485727231536,0.202825125869543,0.101660601361993,0.496688497383021,0.10289509191644,0.186391505889512,569,498,444,"Monteiro"
"Jordan","Morris","Jordan Morris","SEA",2019,2162,"Wing",42,20,13.7349844714686,0.119047619047619,10,7.577,1.11290252691273,2.4227548947372,24,16.1782024893697,6,3.77356061810871,2.22643938189129,11.3508057233715,6.71288987492077,5.23745088238526,0.180410597744352,0.157231692421196,0.0576846403508858,0.0927683075788037,620,"SEA",2162,"Wing",1.86493987049029,0.888066604995375,0.444033302497687,0.336454916792428,0.049416578438308,0.10757838570526,1.06567992599445,0.266419981498612,0.167558658343403,0.0988613231552099,0.50401357513583,0.298074666046436,0.232560261197496,620,509,521,"Morris"
"Nicolas","Gaitan","Nicolas Gaitan","CHI",2019,2121,"CAM",34,13,23.2307192204138,0.382352941176471,4,5.782,-1.07914345270123,-1.78192223666788,63,16.1547737168515,11,5.53959470075894,5.46040529924106,11.3215169374268,1.50987931865051,3.24362699759909,0.170056536372585,0.0879300746152213,-0.0524094775490553,0.0866730999879533,2198,"CHI",2121,"CAM",1.53889674681754,0.588401697312588,0.181046676096181,0.261699450598829,-0.0488438337856283,-0.0806527745026481,2.85148514851485,0.497878359264498,0.250731301873106,0.247147057391392,0.512430752471935,0.0683396579870102,0.146811971602788,2198,488,442,"Gaitan"
"Christian","Ramirez","Christian Ramirez","LAFC, HOU",2019,1716,"F",53,28,17.1532264892502,0.245283018867925,9,9.359,-1.26259176477256,-0.358698117074148,19,20.542028075696,3,1.95152178570768,1.04847821429232,11.3102199027818,6.6154539844552,5.91112461520356,0.176579209756116,0.102711672931983,-0.00676788900139901,0.0551830639101223,666,"LAFC, HOU",1716,"F",2.96503496503496,1.56643356643357,0.503496503496504,0.523563531025127,-0.0706345043229404,-0.0200670275286236,1.06293706293706,0.167832167832168,0.109176043955674,0.0586561238764937,0.632739574980801,0.370095327801689,0.330692286165234,666,528,514,"Ramirez"
"Brian","Fernandez","Brian Fernandez","POR",2019,1566,"F",69,30,17.2323214499513,0.0869565217391304,11,8.641,2.55351527680782,2.35886751937202,25,18.6025152717905,1,2.64150741902624,-1.64150741902624,11.2826398996542,7.15387214726722,5.41969463486975,0.125233804067072,0.105660296761049,0.0341864857880003,-0.0656602967610495,1276,"POR",1566,"F",4.22988505747126,1.83908045977011,0.674329501915709,0.529724596513592,0.156537334976725,0.144604905402116,1.53256704980843,0.0613026819923372,0.161931489288965,-0.100628807296628,0.691656085802557,0.43855154925776,0.332241816696996,1276,522,533,"Fernandez"
"Adama","Diomande","Adama Diomande","LAFC",2019,1542,"F",58,17,17.2483686986268,0.172413793103448,8,7.911,-2.09594710183654,0.0887784295460977,21,16.93421840251,5,3.32702522703653,1.67297477296347,11.2382467974904,5.49342103567942,4.35533391540435,0.136400371904378,0.158429772716025,0.001530662578381,0.079665465379213,935,"LAFC",1542,"F",3.61089494163424,1.05836575875486,0.498054474708171,0.492527412946546,-0.130486979102664,0.00552706176162476,1.30739299610895,0.311284046692607,0.207129975224064,0.104154071468543,0.69965738817061,0.342002866034516,0.271149193176925,935,513,512,"Diomande"
"Heber","Heber","Heber","NYC",2019,1693,"F",55,26,16.1015639961006,0.236363636363636,15,8.518,1.5855725104497,6.48248332189761,25,20.8789908825796,3,2.48247911701164,0.517520882988365,10.999995795114,7.85790310172569,5.2159204449678,0.154863939601862,0.0992991646804654,0.117863333125411,0.0207008353195346,789,"NYC",1693,"F",3.11872415829888,1.47430596574129,0.850561134081512,0.482977909685664,0.0899084235104381,0.367583224395848,1.41760189013585,0.170112226816302,0.140766683539939,0.0293455432763633,0.623744593225603,0.445575131580429,0.295763947263384,789,521,544,"Heber"
"Fredy","Montero","Fredy Montero","VAN",2019,2243,"F",60,24,20.0432138425281,0.233333333333333,8,8.176,-0.227307043850381,-0.175715739128402,31,19.1947363717966,2,2.66553756240943,-0.665537562409433,10.8412533015378,7.46697387990113,7.2359274604067,0.136261928985473,0.0859850826583688,-0.00292859565214004,-0.0214689536261107,968,"VAN",2243,"F",2.56798930004458,1.02719572001783,0.342398573339278,0.34991917563813,-0.00972870094054238,-0.0075206022988527,1.3267944716897,0.0855996433348194,0.114084532318906,-0.0284848889840863,0.464003707957036,0.319585150454975,0.30969640490372,968,515,511,"Montero"
"Jeremy","Ebobisse","Jeremy Ebobisse","POR",2019,2490,"F",53,21,13.6961092006873,0.113207547169811,11,9.121,0.084431099971269,1.87864820098592,21,23.095075453518,1,1.66362208678549,-0.663622086785493,10.7849738857996,6.17826008857878,6.43311673616919,0.172100977339888,0.0792200993707378,0.0354461924714325,-0.0316010517516902,238,"POR",2490,"F",2.0433734939759,0.809638554216867,0.424096385542169,0.351666575383675,0.00325517493865133,0.0724298101584934,0.809638554216867,0.0385542168674699,0.0641396467194407,-0.0255854298519708,0.415806222103116,0.2381979793187,0.248023777780017,238,525,528,"Ebobisse"
"Jesus","Ferreira","Jesus Ferreira","FCD",2019,2610,"F",59,21,19.0465231326948,0.23728813559322,8,7.485,1.36359924611308,0.515415290882894,35,23.4849416824139,5,3.06067820966253,1.93932179033747,10.5452629187796,3.87670065947193,3.84732527178144,0.126857367951137,0.0874479488475007,0.00873585238784567,0.0554091940096421,70,"FCD",2610,"F",2.17011494252874,0.772413793103448,0.294252873563218,0.275295069760629,0.0501553745696766,0.0189578038025892,1.28735632183908,0.183908045977011,0.112576669780691,0.0713313761963209,0.38787173954132,0.142591288624255,0.14151081459426,70,508,513,"Ferreira"
"Alexandru","Mitrita","Alexandru Mitrita","NYC",2019,2286,"Wing",94,34,23.970296170461,0.361702127659574,12,7.278,2.24885701276657,4.72190365996516,29,16.4956443517239,2,3.07113360108385,-1.07113360108385,10.3492299411187,7.08243080497107,4.96780944971554,0.0774265568088812,0.105901158658064,0.0502330176592039,-0.0369356414166844,500,"NYC",2286,"Wing",3.94750656167979,1.42782152230971,0.503937007874016,0.305641841051332,0.0944401895125067,0.198295166822684,1.21784776902887,0.083989501312336,0.128971489809295,-0.0449819884969595,0.434613330860627,0.297424915694323,0.208621919148159,500,505,535,"Mitrita"
"Angelo","Rodriguez","Angelo Rodriguez","MIN",2019,1866,"F",56,18,14.4757709873405,0.25,5,8.446,-0.564343123816696,-3.44581313943332,21,19.3090219768926,1,1.89877853111995,-0.898778531119951,10.3445916705533,3.03218658282475,5.6633027359268,0.150818091775595,0.0904180252914262,-0.0615323774898807,-0.0427989776723786,667,"MIN",1866,"F",2.88102893890675,0.92604501607717,0.257234726688103,0.434511286916184,-0.0290337298426596,-0.177276560228081,1.08038585209003,0.0514469453376206,0.0976863552987756,-0.046239409961155,0.532197642214959,0.155996737380051,0.291359626285623,667,520,460,"Rodriguez"
"Gerso","Gerso","Gerso","SKC",2019,1858,"Wing",40,14,17.5712380210442,0.325,2,5.456,-0.846970439292663,-3.45638560764051,28,16.3144073088635,6,4.81335494498646,1.18664505501354,10.269740552627,0.624149947879676,2.95225117829393,0.136409640191013,0.171905533749516,-0.0864096401910127,0.042380180536198,550,"SKC",1858,"Wing",2.06673842841765,0.723358449946179,0.103336921420883,0.281923045389391,-0.0437616588654982,-0.178586123968508,1.44671689989236,0.310010764262648,0.248698640860441,0.0613121234022067,0.530621686249832,0.032248867059445,0.152538274013034,550,481,394,"Gerso"
"Teal","Bunbury","Teal Bunbury","NER",2019,2345,"F",62,21,17.2274256537098,0.241935483870968,6,7.756,-1.51641748033026,-1.7561114297955,27,21.9024589950329,2,2.50339574678948,-0.503395746789481,10.259507176585,4.41020600523688,5.42219960286236,0.125098571448314,0.092718360992203,-0.0283243778999274,-0.0186442869181289,271,"NER",2345,"F",2.53816631130064,0.859701492537313,0.245628997867804,0.317520979641948,-0.0620793510071238,-0.071891981774144,1.10533049040512,0.0818763326226013,0.10248443142507,-0.0206080988024692,0.420005411067018,0.180545746909484,0.221974909115048,271,512,486,"Bunbury"
"Fabrice-Jean","Picault","Fabrice-Jean Picault","PHI",2019,1994,"F",53,21,16.1144588696504,0.207547169811321,4,7.105,-1.42465726687825,-3.1048361898057,20,17.9316571318434,4,2.7614372397638,1.2385627602362,9.8662734295695,1.25303496855025,4.57430775419687,0.134053513015202,0.13807186198819,-0.0585818149019944,0.0619281380118102,174,"PHI",1994,"F",2.55165496489468,1.01103309929789,0.192577733199599,0.342058312046814,-0.0685893167604372,-0.149480578847215,0.962888665997994,0.192577733199599,0.132947831001667,0.0596299021979315,0.475006143048481,0.0603266584658094,0.220227454565145,174,503,449,"Picault"
"Marco","Fabian","Marco Fabian","PHI",2019,1341,"CAM",65,19,25.9034104154802,0.323076923076923,7,7.466,-1.00353222076426,-0.466009130659309,30,19.7352102456326,1,2.31623449124918,-1.31623449124918,9.78224362190848,2.92315098313087,4.5796130582803,0.11486167893322,0.0772078163749725,-0.00716937124091245,-0.0438744830416392,2274,"PHI",1341,"CAM",4.65324384787472,1.36017897091723,0.501118568232662,0.534479400852568,-0.0718412328063897,-0.0333608326199058,2.14765100671141,0.0715883668903803,0.165815444563699,-0.0942270776733191,0.700294845416267,0.209263605056349,0.327847019832147,2274,507,501,"Fabian"
"Emmanuel","Ledesma","Emmanuel Ledesma","CIN",2019,1904,"Wing",49,12,24.7414956849451,0.36734693877551,6,5.485,-0.768255578400022,0.514841916528722,39,16.9879252777185,4,4.2044891055645,-0.204489105564495,9.68964718903577,1.91271911229209,2.58469459393141,0.111942001703495,0.107807412963192,0.0105069778883413,-0.00524331039908962,281,"CIN",1904,"Wing",2.47058823529412,0.605042016806723,0.302521008403361,0.27656259244393,-0.0387355753815137,0.0259584159594313,1.96638655462185,0.201680672268908,0.211991047339386,-0.0103103750704787,0.488553639783316,0.0964396191071642,0.130320735828474,281,482,485,"Ledesma"
"Andre","Shinyashiki","Andre Shinyashiki","COL",2019,1814,"Wing",51,18,18.265381422916,0.313725490196078,7,6.249,2.61453327209932,0.751199137510892,26,16.9735296850348,3,3.3234598242434,-0.3234598242434,9.57226068673251,4.60125191576894,4.39391639006406,0.12252550710763,0.127825377855515,0.0147293948531548,-0.0124407624709,95,"COL",1814,"Wing",2.69900771775083,0.952590959206174,0.37045203969129,0.330697289304826,0.138365597641419,0.039754750386464,1.37596471885336,0.158765159867696,0.175883210103289,-0.0171180502355934,0.506580499408115,0.243506165332865,0.232533612704603,95,496,504,"Shinyashiki"
"Damir","Kreilach","Damir Kreilach","RSL",2019,2829,"CDM",59,14,19.037823675796,0.203389830508475,6,5.844,-0.765906285693937,0.155907999580317,34,20.9707235093689,4,3.56414044370616,0.435859556293839,9.40823244412584,3.53960996467744,3.84223075629164,0.0990524067867743,0.104827660109005,0.002642508467463,0.0128193987145247,1082,"RSL",2829,"CDM",2.00212089077413,0.47507953340403,0.203605514316013,0.198314892909258,-0.0259904572027635,0.00529062140675519,1.15376458112407,0.135737009544008,0.120946441355882,0.014790568188126,0.31926133426514,0.120114017889372,0.13038322820926,1082,490,476,"Kreilach"
"Tesho","Akindele","Tesho Akindele","ORL",2019,2031,"F",42,21,16.2082623529397,0.214285714285714,10,7.431,1.22731739876277,2.5694489416373,28,22.6487706445601,1,1.94319224905215,-0.943192249052147,9.37374330741485,5.31639406072978,4.71371607192542,0.176917882341969,0.0693997231804338,0.061177355753269,-0.0336854374661481,150,"ORL",2031,"F",1.98522895125554,0.99261447562777,0.472673559822747,0.351222502020098,0.0580120483905592,0.121451057802649,1.32348596750369,0.0472673559822747,0.0918495597779449,-0.0445822037956702,0.443072061798043,0.251291890610566,0.222804895571069,150,506,522,"Akindele"
"Mark-Anthony","Kaye","Mark-Anthony Kaye","LAFC",2019,2676,"CM",36,13,18.9704481628714,0.222222222222222,4,2.742,1.52836214845512,1.25754568765391,50,20.3929655236561,8,6.43015925287368,1.56984074712632,9.17261356521976,2.45640277723833,1.65448235495551,0.0761792864540579,0.128603185057474,0.0349318246570532,0.0313968149425264,178,"LAFC",2676,"CM",1.2914798206278,0.466367713004484,0.143497757847534,0.0983840112052407,0.0548291353705873,0.0451137466422929,1.79372197309417,0.286995515695067,0.230678358847486,0.056317156847581,0.329062370052727,0.0881220727260386,0.0593536270836057,178,426,452,"Kaye"
"Alejandro","Romero Gamarra","Alejandro Romero Gamarra","NYRB",2019,2066,"CAM",36,12,22.70728361753,0.416666666666667,5,2.704,0.533277384665427,2.29636952788737,53,18.7261695141284,4,6.2974731162011,-2.2974731162011,9.00110358831373,3.90176495461161,1.75345283567024,0.0751008464475731,0.118820247475492,0.0637880424413158,-0.0433485493622848,NA,"NYRB",2066,"CAM",1.67279767666989,0.557599225556631,0.232333010648596,0.125628521453443,0.0247795880580256,0.106704489195154,2.46272991287512,0.185866408518877,0.29262217771312,-0.106755769194243,0.418250699166562,0.18130175974962,0.0814769952683169,NA,425,459,"Gamarra"
"Jefferson","Savarino","Jefferson Savarino","RSL",2019,2455,"Wing",79,37,23.2169197924556,0.189873417721519,8,5.194,1.265407902337,2.80643231947835,42,19.3861598799122,5,3.73457048537561,1.26542951462439,8.92813816589726,5.45718098634163,3.17959317681075,0.0657413630445779,0.0889183448898955,0.0355244597402323,0.0301292741577235,499,"RSL",2455,"Wing",3.08920570264766,1.44684317718941,0.312830957230143,0.20308859361714,0.0494823456718336,0.109742363613003,1.64236252545825,0.195519348268839,0.146036157472936,0.0494831907959027,0.349124751090076,0.213396893966923,0.124334397138017,499,473,506,"Savarino"
"Daniel","Salloi","Daniel Salloi","SKC",2019,1666,"Wing",49,15,20.7027987484118,0.142857142857143,1,6.905,-2.72181275823354,-5.90478266767619,19,22.5791916375689,1,1.90153577903135,-0.901535779031354,8.80631844670754,0.739757410440955,2.75390272552096,0.140913931993392,0.100080830475334,-0.120505768728085,-0.047449251527966,144,"SKC",1666,"Wing",2.82352941176471,0.864345738295318,0.0576230492196879,0.397874631510753,-0.156839150534466,-0.340251582291065,1.09483793517407,0.0576230492196879,0.109572289788121,-0.0519492405684334,0.507446921298874,0.042627077672468,0.158688272298927,144,501,287,"Salloi"
"Nicolas","Mezquida","Nicolas Mezquida","COL",2019,1556,"CAM",66,25,24.3591427827216,0.212121212121212,4,4.965,0.107329539015887,-0.964840359724736,33,16.6142595167597,3,3.76845945120575,-0.768459451205753,8.73329981093049,5.25224661961256,4.19779442593833,0.0752248539352233,0.114195740945629,-0.0146187933291627,-0.023286650036538,320,"COL",1556,"CAM",4.0719794344473,1.54241645244216,0.246786632390745,0.306314058183531,0.00662187387244547,-0.0595274257927858,2.03598971722365,0.185089974293059,0.232501354316036,-0.0474113800229771,0.538815412499567,0.324046063934965,0.25898988746149,320,469,440,"Mezquida"
"Paul","Arriola","Paul Arriola","DCU",2019,2609,"Wing",60,22,20.1556357391958,0.133333333333333,6,5.147,1.4163169413442,0.852991570060455,41,21.2105495574381,2,3.54752575986441,-1.54752575986441,8.69453418980395,3.39996466779561,3.03557617659662,0.0857834738323257,0.0865250185332782,0.0142165261676742,-0.0377445307284002,707,"DCU",2609,"Wing",2.20774243004983,0.809505557684937,0.220774243004983,0.189387814976695,0.0521143834300664,0.0313864280282881,1.50862399386738,0.0735914143349942,0.130533719029123,-0.0569423046941292,0.319921534005818,0.125104104296044,0.11169617207868,707,472,488,"Arriola"
"Dominique","Badji","Dominique Badji","FCD",2019,2157,"Wing",40,19,17.3027087703349,0.175,6,6.206,-0.132636972128819,-0.205807636345044,23,22.6501350746112,3,2.40768574612391,0.592314253876085,8.61349338246896,2.36040221579028,2.9482189346482,0.155145190908626,0.104681988961909,-0.00514519090862609,0.0257527936467863,206,"FCD",2157,"Wing",1.78025034770515,0.845618915159944,0.267037552155772,0.276197280059863,-0.00590317539377219,-0.00915972790409096,1.02364394993046,0.133518776077886,0.107157084667546,0.0263616914103404,0.383354364727408,0.105052671634616,0.131214194587959,206,495,487,"Badji"
"Ethan","Finlay","Ethan Finlay","MIN",2019,2066,"Wing",36,10,16.0116562127666,0.333333333333333,7,6.067,-1.29301305387072,0.933152133000669,16,15.524975288613,2,2.54462029676466,-0.544620296764664,8.61146816376399,5.39696289002909,4.52332971516268,0.168523551861093,0.159038768547792,0.0259208925833519,-0.0340387685477915,400,"MIN",2066,"Wing",1.67279767666989,0.464666021297193,0.325266214908035,0.281905806017394,-0.0600819231227439,0.043360408890641,0.743465634075508,0.0929332042594385,0.118239858900972,-0.0253066546415333,0.400145664918366,0.250778527319842,0.210183762176001,400,493,500,"Finlay"
"Shea","Salinas","Shea Salinas","SJE",2019,1471,"Wing",21,9,15.4495343458706,0.142857142857143,6,3.829,0.302216500582869,2.17061387876184,38,19.9489420478576,3,4.66784704092249,-1.66784704092249,8.49723316216064,2.16268312723828,1.8115307088816,0.18235172005896,0.122838080024276,0.103362565655326,-0.0438907116032233,250,"SJE",1471,"Wing",1.37049626104691,0.587355540448674,0.391570360299116,0.249912350536277,0.019723170670262,0.14165800976284,2.47994561522774,0.195785180149558,0.304631757939197,-0.108846577789639,0.554544108475474,0.141140435224252,0.118223622061614,250,456,478,"Salinas"
"Orji","Okwonkwo","Orji Okwonkwo","MTL",2019,1845,"Wing",55,15,19.2724851577426,0.145454545454545,8,6.022,0.863466858784669,1.9778517204289,19,20.2330064891703,2,2.31524603968022,-0.31524603968022,8.33739431925132,3.23380640259999,2.87203887692326,0.109493605083111,0.121855054720012,0.0359609403714346,-0.0165918968252747,220,"MTL",1845,"Wing",2.86178861788618,0.780487804878049,0.416260162601626,0.313347552758171,0.0449283568798527,0.102912609843455,0.988617886178862,0.104065040650407,0.120468086617507,-0.0164030459671009,0.433815639375678,0.168263097371056,0.149439421238283,220,492,505,"Okwonkwo"
"Diego","Rubio","Diego Rubio","COL",2019,2170,"CAM",49,15,17.6619847022201,0.244897959183673,11,5.342,1.71983687144752,5.65809663942426,36,21.8258785093642,4,2.97745512080354,1.02254487919646,8.31935848137928,6.17475101720202,3.06222161009413,0.109018435930117,0.0827070866889872,0.11547135998825,0.0284040244221239,354,"COL",2170,"CAM",2.16774193548387,0.663594470046083,0.486635944700461,0.236323835306577,0.0760849491515956,0.250312109393884,1.5926267281106,0.176958525345622,0.131721516865041,0.0452370084805808,0.368045352171618,0.273168708595112,0.135471555100938,354,475,532,"Rubio"
